Date,Day,Opening_Stock,MS_Sold,HSD1_Sold,HSD2_Sold,HSD3_Sold,Total_Sold,Closing_Stock,Cash,Online,Card,Dip,Refill_Required,Year,Month,DayOfWeek,DayOfYear,WeekOfYear,Quarter,Is_Weekend,Day_Num,Target,Stock_Ratio,Rolling_7d_Sales,Rolling_3d_Sales,Prev_Closing,Prev_Total_Sold,Days_Since_Refill,Is_Festival_Month,Is_Monsoon_Month,Is_Summer_Month
2024-03-18,Monday,12000,618,1882,1492,1346,5338,6662,245037,187846,103046,55,No,2024,3,0,78,12,1,0,0,0,0.5552,6148.0,6396.0,0.0,6882.0,1,0,0,1
2024-03-19,Tuesday,6662,795,2072,1833,1203,5903,759,259756,169423,125790,6,Yes,2024,3,1,79,12,1,0,1,1,0.0632,6217.0,6041.0,6662.0,5338.0,0,0,0,1
2024-03-20,Wednesday,12000,659,2202,1520,1159,5540,6460,230881,187953,120938,53,No,2024,3,2,80,12,1,0,2,0,0.5383,6170.0,5594.0,759.0,5903.0,1,0,0,1
2024-03-21,Thursday,6460,684,1993,1751,1182,5610,850,260697,175796,127946,7,Yes,2024,3,3,81,12,1,0,3,1,0.0708,6123.0,5684.0,6460.0,5540.0,0,0,0,1
2024-03-22,Friday,12000,716,2389,2112,1451,6668,5332,315164,196824,127846,44,No,2024,3,4,82,12,1,0,4,0,0.4443,6130.0,5939.0,850.0,5610.0,1,0,0,1
2024-03-23,Saturday,5332,833,2537,2353,1470,7193,0,306529,235756,138555,1,Yes,2024,3,5,83,12,1,1,5,1,0.0,6162.0,6490.0,5332.0,6668.0,0,0,0,1
2024-03-24,Sunday,12000,931,2518,2182,1564,7195,4805,309097,261466,174721,40,No,2024,3,6,84,12,1,1,6,0,0.4004,6207.0,7019.0,0.0,7193.0,1,0,0,1
2024-03-25,Monday,4805,505,1706,1430,913,4554,251,200030,150035,117059,2,Yes,2024,3,0,85,13,1,0,0,1,0.0209,6095.0,6314.0,4805.0,7195.0,0,0,0,1
2024-03-26,Tuesday,12000,818,2172,1919,1137,6046,5954,275842,203987,107504,49,No,2024,3,1,86,13,1,0,1,0,0.4962,6115.0,5932.0,251.0,4554.0,1,0,0,1
2024-03-27,Wednesday,5954,717,2402,1840,943,5902,52,263683,188036,115709,1,Yes,2024,3,2,87,13,1,0,2,1,0.0043,6167.0,5501.0,5954.0,6046.0,0,0,0,1
2024-03-28,Thursday,12000,615,2287,1623,1209,5734,6266,227277,175880,118097,52,No,2024,3,3,88,13,1,0,3,0,0.5222,6185.0,5894.0,52.0,5902.0,1,0,0,1
2024-03-29,Friday,6266,886,2572,2348,1517,7323,0,346638,244117,158225,1,Yes,2024,3,4,89,13,1,0,4,1,0.0,6278.0,6320.0,6266.0,5734.0,0,0,0,1
2024-03-30,Saturday,12000,912,2631,1973,1616,7132,4868,322609,215378,150973,40,No,2024,3,5,90,13,1,1,5,0,0.4057,6269.0,6730.0,0.0,7323.0,1,0,0,1
2024-03-31,Sunday,4868,799,2538,1741,1326,6404,0,286366,196690,140325,1,Yes,2024,3,6,91,13,1,1,6,1,0.0,6156.0,6953.0,4868.0,7132.0,0,0,0,1
2024-04-01,Monday,12000,624,1895,1484,1068,5071,6929,227987,146840,93464,57,No,2024,4,0,92,14,2,0,0,0,0.5774,6230.0,6202.0,0.0,6404.0,1,0,0,1
2024-04-02,Tuesday,6929,735,1949,1668,1089,5441,1488,237439,166147,128235,12,Yes,2024,4,1,93,14,2,0,1,1,0.124,6144.0,5639.0,6929.0,5071.0,0,0,0,1
2024-04-03,Wednesday,12000,642,2020,1796,1260,5718,6282,253498,173464,109618,52,No,2024,4,2,94,14,2,0,2,0,0.5235,6118.0,5410.0,1488.0,5441.0,1,0,0,1
2024-04-04,Thursday,6282,747,2189,1730,1274,5940,342,264901,163626,129691,2,Yes,2024,4,3,95,14,2,0,3,1,0.0285,6147.0,5700.0,6282.0,5718.0,0,0,0,1
2024-04-05,Friday,12000,650,2298,1760,1455,6163,5837,264884,194474,108157,48,No,2024,4,4,96,14,2,0,4,0,0.4864,5981.0,5940.0,342.0,5940.0,1,0,0,1
2024-04-06,Saturday,5837,902,2820,2079,1383,7184,0,285245,202295,163086,1,Yes,2024,4,5,97,14,2,1,5,1,0.0,5989.0,6429.0,5837.0,6163.0,0,0,0,1
2024-04-07,Sunday,12000,771,2392,2161,1345,6669,5331,266449,206817,155673,44,No,2024,4,6,98,14,2,1,6,0,0.4442,6027.0,6672.0,0.0,7184.0,1,0,0,1
2024-04-08,Monday,5331,548,2045,1590,1213,5396,0,217211,177642,104504,1,Yes,2024,4,0,99,15,2,0,0,1,0.0,6073.0,6416.0,5331.0,6669.0,0,0,0,1
2024-04-09,Tuesday,12000,542,1953,1626,1121,5242,6758,211174,149920,119294,56,No,2024,4,1,100,15,2,0,1,0,0.5632,6045.0,5769.0,0.0,5396.0,1,0,0,1
2024-04-10,Wednesday,6758,758,2215,1744,1190,5907,851,254938,209185,137197,7,Yes,2024,4,2,101,15,2,0,2,1,0.0709,6072.0,5515.0,6758.0,5242.0,0,0,0,1
2024-04-11,Thursday,12000,712,2221,1973,1096,6002,5998,252537,193757,127022,49,No,2024,4,3,102,15,2,0,3,0,0.4998,6080.0,5717.0,851.0,5907.0,1,0,0,1
2024-04-12,Friday,5998,838,2451,1871,1561,6721,0,293697,192364,124444,1,Yes,2024,4,4,103,15,2,0,4,1,0.0,6160.0,6210.0,5998.0,6002.0,0,0,0,1
2024-04-13,Saturday,12000,842,2741,2245,1492,7320,4680,300145,206683,151596,39,No,2024,4,5,104,15,2,1,5,0,0.39,6180.0,6681.0,0.0,6721.0,1,0,0,1
2024-04-14,Sunday,4680,749,2572,2238,1622,7181,0,315702,217987,159433,1,Yes,2024,4,6,105,15,2,1,6,1,0.0,6253.0,7074.0,4680.0,7320.0,0,0,0,1
2024-04-15,Monday,12000,662,2284,1722,1088,5756,6244,238480,185798,137912,52,No,2024,4,0,106,16,2,0,0,0,0.5203,6304.0,6752.0,0.0,7181.0,1,0,0,1
2024-04-16,Tuesday,6244,576,2300,1589,1286,5751,493,260766,199235,109310,4,Yes,2024,4,1,107,16,2,0,1,1,0.0411,6377.0,6229.0,6244.0,5756.0,0,0,0,1
2024-04-17,Wednesday,12000,780,2058,1716,1271,5825,6175,264036,188788,118303,51,No,2024,4,2,108,16,2,0,2,0,0.5146,6365.0,5777.0,493.0,5751.0,1,0,0,1
2024-04-18,Thursday,6175,877,2282,2067,1138,6364,0,272526,210387,148781,1,Yes,2024,4,3,109,16,2,0,3,1,0.0,6417.0,5980.0,6175.0,5825.0,0,0,0,1
2024-04-19,Friday,12000,784,2527,1956,1348,6615,5385,263568,220629,130479,44,No,2024,4,4,110,16,2,0,4,0,0.4488,6402.0,6268.0,0.0,6364.0,1,0,0,1
2024-04-20,Saturday,5385,917,2968,2243,1372,7500,0,310179,227630,177464,1,Yes,2024,4,5,111,16,2,1,5,1,0.0,6427.0,6826.0,5385.0,6615.0,0,0,0,1
2024-04-21,Sunday,12000,726,2332,1863,1654,6575,5425,306052,191214,135074,45,No,2024,4,6,112,16,2,1,6,0,0.4521,6341.0,6897.0,0.0,7500.0,1,0,0,1
2024-04-22,Monday,5425,687,2034,1616,960,5297,128,221335,175814,118292,1,Yes,2024,4,0,113,17,2,0,0,1,0.0107,6275.0,6457.0,5425.0,6575.0,0,0,0,1
2024-04-23,Tuesday,12000,800,2309,1915,1034,6058,5942,263277,183982,126655,49,No,2024,4,1,114,17,2,0,1,0,0.4952,6319.0,5977.0,128.0,5297.0,1,0,0,1
2024-04-24,Wednesday,5942,643,2283,1769,1009,5704,238,256243,183742,130392,1,Yes,2024,4,2,115,17,2,0,2,1,0.0198,6302.0,5686.0,5942.0,6058.0,0,0,0,1
2024-04-25,Thursday,12000,773,2418,1799,1434,6424,5576,278206,205009,122805,46,No,2024,4,3,116,17,2,0,3,0,0.4647,6310.0,6062.0,238.0,5704.0,1,0,0,1
2024-04-26,Friday,5576,834,2160,1931,1055,5980,0,259870,186884,113463,1,Yes,2024,4,4,117,17,2,0,4,1,0.0,6220.0,6036.0,5576.0,6424.0,0,0,0,1
2024-04-27,Saturday,12000,980,2601,2151,1319,7051,4949,321856,241596,152345,41,No,2024,4,5,118,17,2,1,5,0,0.4124,6156.0,6485.0,0.0,5980.0,1,0,0,1
2024-04-28,Sunday,4949,918,2838,1945,1304,7005,0,310385,200883,140037,1,Yes,2024,4,6,119,17,2,1,6,1,0.0,6217.0,6679.0,4949.0,7051.0,0,0,0,1
2024-04-29,Monday,12000,789,2159,1753,946,5647,6353,232249,158697,110925,52,No,2024,4,0,120,18,2,0,0,0,0.5294,6267.0,6568.0,0.0,7005.0,1,0,0,1
2024-04-30,Tuesday,6353,607,1949,1550,1410,5516,837,230168,190589,107265,6,Yes,2024,4,1,121,18,2,0,1,1,0.0698,6190.0,6056.0,6353.0,5647.0,0,0,0,1
2024-05-01,Wednesday,12000,628,2252,1635,1480,5995,6005,276261,178148,114771,50,No,2024,5,2,122,18,2,0,2,0,0.5004,6231.0,5719.0,837.0,5516.0,1,0,0,1
2024-05-02,Thursday,6005,683,2391,1716,1567,6357,0,276151,188462,136241,1,Yes,2024,5,3,123,18,2,0,3,1,0.0,6222.0,5956.0,6005.0,5995.0,0,0,0,1
2024-05-03,Friday,12000,647,2487,1874,1246,6254,5746,285400,181059,130642,47,No,2024,5,4,124,18,2,0,4,0,0.4788,6261.0,6202.0,0.0,6357.0,1,0,0,1
2024-05-04,Saturday,5746,896,2795,2117,1692,7500,0,322722,242282,168045,1,Yes,2024,5,5,125,18,2,1,5,1,0.0,6325.0,6704.0,5746.0,6254.0,0,0,0,1
2024-05-05,Sunday,12000,1002,2963,2110,1345,7420,4580,323530,241415,163229,38,No,2024,5,6,126,18,2,1,6,0,0.3817,6384.0,7058.0,0.0,7500.0,1,0,0,1
2024-05-06,Monday,4580,732,2082,1759,894,5467,0,236808,187954,118104,1,Yes,2024,5,0,127,19,2,0,0,1,0.0,6358.0,6796.0,4580.0,7420.0,0,0,0,1
2024-05-07,Tuesday,12000,714,2369,2006,998,6087,5913,249000,202094,147877,49,No,2024,5,1,128,19,2,0,1,0,0.4928,6440.0,6325.0,0.0,5467.0,1,0,0,1
2024-05-08,Wednesday,5913,780,2530,1684,1233,6227,0,271808,179380,140447,1,Yes,2024,5,2,129,19,2,0,2,1,0.0,6473.0,5927.0,5913.0,6087.0,0,0,0,1
2024-05-09,Thursday,12000,585,2137,1684,1315,5721,6279,241945,168978,113635,52,No,2024,5,3,130,19,2,0,3,0,0.5232,6382.0,6012.0,0.0,6227.0,1,0,0,1
2024-05-10,Friday,6279,649,2642,1883,1302,6476,0,298931,225834,154339,1,Yes,2024,5,4,131,19,2,0,4,1,0.0,6414.0,6141.0,6279.0,5721.0,0,0,0,1
2024-05-11,Saturday,12000,897,2860,2231,1046,7034,4966,311877,214591,147635,41,No,2024,5,5,132,19,2,1,5,0,0.4138,6347.0,6410.0,0.0,6476.0,1,0,0,1
2024-05-12,Sunday,4966,763,2628,1811,1238,6440,0,266029,181674,117575,1,Yes,2024,5,6,133,19,2,1,6,1,0.0,6207.0,6650.0,4966.0,7034.0,0,0,0,1
2024-05-13,Monday,12000,775,2352,1712,906,5745,6255,245054,176116,115700,52,No,2024,5,0,134,20,2,0,0,0,0.5212,6247.0,6406.0,0.0,6440.0,1,0,0,1
2024-05-14,Tuesday,6255,871,2575,1975,1012,6433,0,251090,203130,139142,1,Yes,2024,5,1,135,20,2,0,1,1,0.0,6297.0,6206.0,6255.0,5745.0,0,0,0,1
2024-05-15,Wednesday,12000,691,2374,1606,1122,5793,6207,248896,199187,123263,51,No,2024,5,2,136,20,2,0,2,0,0.5172,6235.0,5990.0,0.0,6433.0,1,0,0,1
2024-05-16,Thursday,6207,858,2243,1748,1447,6296,0,288492,180827,155864,1,Yes,2024,5,3,137,20,2,0,3,1,0.0,6317.0,6174.0,6207.0,5793.0,0,0,0,1
2024-05-17,Friday,12000,847,2719,1982,1234,6782,5218,271679,199385,133895,43,No,2024,5,4,138,20,2,0,4,0,0.4348,6360.0,6290.0,0.0,6296.0,1,0,0,1
2024-05-18,Saturday,5218,714,2530,1963,1532,6739,0,307890,217553,124267,1,Yes,2024,5,5,139,20,2,1,5,1,0.0,6318.0,6606.0,5218.0,6782.0,0,0,0,1
2024-05-19,Sunday,12000,861,2464,2193,1439,6957,5043,298220,212234,175229,42,No,2024,5,6,140,20,2,1,6,0,0.4202,6392.0,6826.0,0.0,6739.0,1,0,0,1
2024-05-20,Monday,5043,661,2239,1661,1105,5666,0,245329,169197,110007,1,Yes,2024,5,0,141,21,2,0,0,1,0.0,6381.0,6454.0,5043.0,6957.0,0,0,0,1
2024-05-21,Tuesday,12000,701,2395,1909,851,5856,6144,245860,167943,114450,51,No,2024,5,1,142,21,2,0,1,0,0.512,6298.0,6160.0,0.0,5666.0,1,0,0,1
2024-05-22,Wednesday,6144,630,2201,1884,1148,5863,281,273098,197487,127107,2,Yes,2024,5,2,143,21,2,0,2,1,0.0234,6308.0,5795.0,6144.0,5856.0,0,0,0,1
2024-05-23,Thursday,12000,625,2308,1628,1421,5982,6018,256313,179994,150328,50,No,2024,5,3,144,21,2,0,3,0,0.5015,6264.0,5900.0,281.0,5863.0,1,0,0,1
2024-05-24,Friday,6018,731,2748,2141,1134,6754,0,306237,235375,121592,1,Yes,2024,5,4,145,21,2,0,4,1,0.0,6260.0,6200.0,6018.0,5982.0,0,0,0,1
2024-05-25,Saturday,12000,907,2903,2270,1420,7500,4500,304611,253876,139096,37,No,2024,5,5,146,21,2,1,5,0,0.375,6368.0,6745.0,0.0,6754.0,1,0,0,1
2024-05-26,Sunday,4500,878,2786,2155,1243,7062,0,303013,251315,143188,1,Yes,2024,5,6,147,21,2,1,6,1,0.0,6383.0,7105.0,4500.0,7500.0,0,0,0,1
2024-05-27,Monday,12000,557,1914,1518,1427,5416,6584,255140,159961,99104,54,No,2024,5,0,148,22,2,0,0,0,0.5487,6348.0,6659.0,0.0,7062.0,1,0,0,1
2024-05-28,Tuesday,6584,671,2129,1790,1211,5801,783,261573,187387,128267,6,Yes,2024,5,1,149,22,2,0,1,1,0.0652,6340.0,6093.0,6584.0,5416.0,0,0,0,1
2024-05-29,Wednesday,12000,657,2106,1472,1177,5412,6588,242262,190234,118481,54,No,2024,5,2,150,22,2,0,2,0,0.549,6275.0,5543.0,783.0,5801.0,1,0,0,1
2024-05-30,Thursday,6588,627,1918,1606,1085,5236,1352,230582,160307,106765,11,Yes,2024,5,3,151,22,2,0,3,1,0.1127,6169.0,5483.0,6588.0,5412.0,0,0,0,1
2024-05-31,Friday,12000,702,2353,1729,1239,6023,5977,261266,191956,142828,49,No,2024,5,4,152,22,2,0,4,0,0.4981,6064.0,5557.0,1352.0,5236.0,1,0,0,1
2024-06-01,Saturday,5977,805,2146,1898,984,5833,144,238456,188548,114500,1,Yes,2024,6,5,153,22,2,1,5,1,0.012,5826.0,5697.0,5977.0,6023.0,0,0,1,0
2024-06-02,Sunday,12000,632,2016,1540,808,4996,7004,230751,143775,101821,58,No,2024,6,6,154,22,2,1,6,0,0.5837,5531.0,5617.0,144.0,5833.0,1,0,1,0
2024-06-03,Monday,7004,620,1589,1393,874,4476,2528,186942,131059,104245,21,No,2024,6,0,155,23,2,0,0,0,0.2107,5397.0,5102.0,7004.0,4996.0,2,0,1,0
2024-06-04,Tuesday,2528,452,1580,1187,1130,4349,0,175844,134296,85754,1,Yes,2024,6,1,156,23,2,0,1,1,0.0,5189.0,4607.0,2528.0,4476.0,0,0,1,0
2024-06-05,Wednesday,12000,561,1907,1368,1051,4887,7113,208139,168169,100955,59,No,2024,6,2,157,23,2,0,2,0,0.5928,5114.0,4571.0,0.0,4349.0,1,0,1,0
2024-06-06,Thursday,7113,536,1565,1193,1086,4380,2733,191908,153120,100509,22,No,2024,6,3,158,23,2,0,3,0,0.2278,4992.0,4539.0,7113.0,4887.0,2,0,1,0
2024-06-07,Friday,2733,567,1733,1537,865,4702,0,208203,153615,92673,1,Yes,2024,6,4,159,23,2,0,4,1,0.0,4803.0,4656.0,2733.0,4380.0,0,0,1,0
2024-06-08,Saturday,12000,704,2511,1970,1021,6206,5794,282458,213522,115355,48,No,2024,6,5,160,23,2,1,5,0,0.4828,4857.0,5096.0,0.0,4702.0,1,0,1,0
2024-06-09,Sunday,5794,709,2368,1891,958,5926,0,266731,185984,113512,1,Yes,2024,6,6,161,23,2,1,6,1,0.0,4989.0,5611.0,5794.0,6206.0,0,0,1,0
2024-06-10,Monday,12000,609,1704,1317,834,4464,7536,188124,145273,84461,62,No,2024,6,0,162,24,2,0,0,0,0.628,4988.0,5532.0,0.0,5926.0,1,0,1,0
2024-06-11,Tuesday,7536,618,1678,1436,889,4621,2915,203551,139161,113320,24,No,2024,6,1,163,24,2,0,1,0,0.2429,5027.0,5004.0,7536.0,4464.0,2,0,1,0
2024-06-12,Wednesday,2915,546,1783,1506,792,4627,0,196182,128490,110029,1,Yes,2024,6,2,164,24,2,0,2,1,0.0,4989.0,4571.0,2915.0,4621.0,0,0,1,0
2024-06-13,Thursday,12000,466,1793,1481,899,4639,7361,198647,149582,86490,61,No,2024,6,3,165,24,2,0,3,0,0.6134,5026.0,4629.0,0.0,4627.0,1,0,1,0
2024-06-14,Friday,7361,590,2087,1588,1064,5329,2032,223382,180022,105373,16,No,2024,6,4,166,24,2,0,4,0,0.1693,5116.0,4865.0,7361.0,4639.0,2,0,1,0
2024-06-15,Saturday,2032,621,2436,1744,1369,6170,0,252679,179241,141182,1,Yes,2024,6,5,167,24,2,1,5,1,0.0,5111.0,5379.0,2032.0,5329.0,0,0,1,0
2024-06-16,Sunday,12000,721,2097,1757,1123,5698,6302,231372,186883,120067,52,No,2024,6,6,168,24,2,1,6,0,0.5252,5078.0,5732.0,0.0,6170.0,1,0,1,0
2024-06-17,Monday,6302,552,1617,1303,626,4098,2204,179330,120469,87972,18,No,2024,6,0,169,25,2,0,0,0,0.1837,5026.0,5322.0,6302.0,5698.0,2,0,1,0
2024-06-18,Tuesday,2204,529,1674,1457,917,4577,0,193802,155449,113403,1,Yes,2024,6,1,170,25,2,0,1,1,0.0,5020.0,4791.0,2204.0,4098.0,0,0,1,0
2024-06-19,Wednesday,12000,598,1749,1284,954,4585,7415,191833,139043,82957,61,No,2024,6,2,171,25,2,0,2,0,0.6179,5014.0,4420.0,0.0,4577.0,1,0,1,0
2024-06-20,Thursday,7415,610,1980,1519,868,4977,2438,213489,171778,100317,20,No,2024,6,3,172,25,2,0,3,0,0.2032,5062.0,4713.0,7415.0,4585.0,2,0,1,0
2024-06-21,Friday,2438,678,2073,1585,736,5072,0,225626,148491,95289,1,Yes,2024,6,4,173,25,2,0,4,1,0.0,5025.0,4878.0,2438.0,4977.0,0,0,1,0
2024-06-22,Saturday,12000,825,2189,1894,1233,6141,5859,253189,207603,111067,48,No,2024,6,5,174,25,2,1,5,0,0.4882,5021.0,5397.0,0.0,5072.0,1,0,1,0
2024-06-23,Sunday,5859,584,2129,1517,1081,5311,548,224328,187810,123722,4,Yes,2024,6,6,175,25,2,1,6,1,0.0457,4966.0,5508.0,5859.0,6141.0,0,0,1,0
2024-06-24,Monday,12000,567,1574,1355,712,4208,7792,170464,116106,97121,64,No,2024,6,0,176,26,2,0,0,0,0.6493,4982.0,5220.0,548.0,5311.0,1,0,1,0
2024-06-25,Tuesday,7792,571,1713,1302,1050,4636,3156,194332,168548,91057,26,No,2024,6,1,177,26,2,0,1,0,0.263,4990.0,4718.0,7792.0,4208.0,2,0,1,0
2024-06-26,Wednesday,3156,614,1948,1466,1005,5033,0,211707,173516,110350,1,Yes,2024,6,2,178,26,2,0,2,1,0.0,5054.0,4626.0,3156.0,4636.0,0,0,1,0
2024-06-27,Thursday,12000,576,1698,1520,901,4695,7305,210849,139486,99395,60,No,2024,6,3,179,26,2,0,3,0,0.6088,5014.0,4788.0,0.0,5033.0,1,0,1,0
2024-06-28,Friday,7305,708,1882,1689,853,5132,2173,233914,170527,105531,18,No,2024,6,4,180,26,2,0,4,0,0.1811,5022.0,4953.0,7305.0,4695.0,2,0,1,0
2024-06-29,Saturday,2173,893,2637,1856,1185,6571,0,264495,197953,149472,1,Yes,2024,6,5,181,26,2,1,5,1,0.0,5084.0,5466.0,2173.0,5132.0,0,0,1,0
2024-06-30,Sunday,12000,662,1994,1785,1130,5571,6429,242981,167285,136152,53,No,2024,6,6,182,26,2,1,6,0,0.5357,5121.0,5758.0,0.0,6571.0,1,0,1,0
2024-07-01,Monday,6429,448,1700,1281,972,4401,2028,172728,122977,106208,16,No,2024,7,0,183,27,3,0,0,0,0.169,5148.0,5514.0,6429.0,5571.0,2,0,1,0
2024-07-02,Tuesday,2028,673,2042,1578,1335,5628,0,270167,169324,102854,1,Yes,2024,7,1,184,27,3,0,1,1,0.0,5290.0,5200.0,2028.0,4401.0,0,0,1,0
2024-07-03,Wednesday,12000,527,1577,1297,1093,4494,7506,177871,140914,80080,62,No,2024,7,2,185,27,3,0,2,0,0.6255,5213.0,4841.0,0.0,5628.0,1,0,1,0
2024-07-04,Thursday,7506,506,1693,1358,774,4331,3175,172412,134291,109373,26,No,2024,7,3,186,27,3,0,3,0,0.2646,5161.0,4818.0,7506.0,4494.0,2,0,1,0
2024-07-05,Friday,3175,741,2026,1846,1082,5695,0,251642,179458,98809,1,Yes,2024,7,4,187,27,3,0,4,1,0.0,5242.0,4840.0,3175.0,4331.0,0,0,1,0
2024-07-06,Saturday,12000,721,2447,1848,1093,6109,5891,275146,170049,120186,49,No,2024,7,5,188,27,3,1,5,0,0.4909,5176.0,5378.0,0.0,5695.0,1,0,1,0
2024-07-07,Sunday,5891,713,2018,1535,1258,5524,367,243650,163798,119578,3,Yes,2024,7,6,189,27,3,1,6,1,0.0306,5169.0,5776.0,5891.0,6109.0,0,0,1,0
2024-07-08,Monday,12000,507,1520,1380,884,4291,7709,177181,128554,86226,64,No,2024,7,0,190,28,3,0,0,0,0.6424,5153.0,5308.0,367.0,5524.0,1,0,1,0
2024-07-09,Tuesday,7709,580,1790,1370,880,4620,3089,199599,140298,97155,25,No,2024,7,1,191,28,3,0,1,0,0.2574,5009.0,4812.0,7709.0,4291.0,2,0,1,0
2024-07-10,Wednesday,3089,561,1653,1150,863,4227,0,186757,122963,98039,1,Yes,2024,7,2,192,28,3,0,2,1,0.0,4971.0,4379.0,3089.0,4620.0,0,0,1,0
2024-07-11,Thursday,12000,663,2021,1634,647,4965,7035,208131,141821,94795,58,No,2024,7,3,193,28,3,0,3,0,0.5863,5062.0,4604.0,0.0,4227.0,1,0,1,0
2024-07-12,Friday,7035,675,2170,1673,882,5400,1635,211547,177172,125970,13,Yes,2024,7,4,194,28,3,0,4,1,0.1362,5019.0,4864.0,7035.0,4965.0,0,0,1,0
2024-07-13,Saturday,12000,621,2186,1656,1101,5564,6436,226642,187184,98950,53,No,2024,7,5,195,28,3,1,5,0,0.5363,4942.0,5310.0,1635.0,5400.0,1,0,1,0
2024-07-14,Sunday,6436,759,2290,1650,1285,5984,452,269897,191099,112681,3,Yes,2024,7,6,196,28,3,1,6,1,0.0377,5007.0,5649.0,6436.0,5564.0,0,0,1,0
2024-07-15,Monday,12000,478,1730,1445,763,4416,7584,197942,129734,84284,63,No,2024,7,0,197,29,3,0,0,0,0.632,5025.0,5321.0,452.0,5984.0,1,0,1,0
2024-07-16,Tuesday,7584,542,1872,1471,972,4857,2727,213330,143098,111335,22,No,2024,7,1,198,29,3,0,1,0,0.2272,5059.0,5086.0,7584.0,4416.0,2,0,1,0
2024-07-17,Wednesday,2727,457,1682,1318,859,4316,0,189305,121971,97941,1,Yes,2024,7,2,199,29,3,0,2,1,0.0,5072.0,4530.0,2727.0,4857.0,0,0,1,0
2024-07-18,Thursday,12000,658,1926,1592,933,5109,6891,204976,161481,109594,57,No,2024,7,3,200,29,3,0,3,0,0.5742,5092.0,4761.0,0.0,4316.0,1,0,1,0
2024-07-19,Friday,6891,640,2319,1839,953,5751,1140,241945,188245,126139,9,Yes,2024,7,4,201,29,3,0,4,1,0.095,5142.0,5059.0,6891.0,5109.0,0,0,1,0
2024-07-20,Saturday,12000,686,1931,1456,1296,5369,6631,223428,183331,94367,55,No,2024,7,5,202,29,3,1,5,0,0.5526,5115.0,5410.0,1140.0,5751.0,1,0,1,0
2024-07-21,Sunday,6631,597,2166,1709,1176,5648,983,225230,181114,138607,8,Yes,2024,7,6,203,29,3,1,6,1,0.0819,5067.0,5589.0,6631.0,5369.0,0,0,1,0
2024-07-22,Monday,12000,572,1509,1205,920,4206,7794,174315,125372,75702,64,No,2024,7,0,204,30,3,0,0,0,0.6495,5037.0,5074.0,983.0,5648.0,1,0,1,0
2024-07-23,Tuesday,7794,627,1833,1490,778,4728,3066,203852,145479,91297,25,No,2024,7,1,205,30,3,0,1,0,0.2555,5018.0,4861.0,7794.0,4206.0,2,0,1,0
2024-07-24,Wednesday,3066,596,1723,1298,762,4379,0,188878,137150,88375,1,Yes,2024,7,2,206,30,3,0,2,1,0.0,5027.0,4438.0,3066.0,4728.0,0,0,1,0
2024-07-25,Thursday,12000,608,1802,1373,1157,4940,7060,215101,142561,108123,58,No,2024,7,3,207,30,3,0,3,0,0.5883,5003.0,4682.0,0.0,4379.0,1,0,1,0
2024-07-26,Friday,7060,696,2318,1940,979,5933,1127,284046,159040,109889,9,Yes,2024,7,4,208,30,3,0,4,1,0.0939,5029.0,5084.0,7060.0,4940.0,0,0,1,0
2024-07-27,Saturday,12000,845,2386,1938,922,6091,5909,267507,189256,130886,49,No,2024,7,5,209,30,3,1,5,0,0.4924,5132.0,5655.0,1127.0,5933.0,1,0,1,0
2024-07-28,Sunday,5909,713,2190,1646,1094,5643,266,229812,179267,101981,2,Yes,2024,7,6,210,30,3,1,6,1,0.0222,5131.0,5889.0,5909.0,6091.0,0,0,1,0
2024-07-29,Monday,12000,612,1946,1495,724,4777,7223,225348,148791,107979,60,No,2024,7,0,211,31,3,0,0,0,0.6019,5213.0,5504.0,266.0,5643.0,1,0,1,0
2024-07-30,Tuesday,7223,480,1725,1196,901,4302,2921,181571,127898,76799,24,No,2024,7,1,212,31,3,0,1,0,0.2434,5152.0,4907.0,7223.0,4777.0,2,0,1,0
2024-07-31,Wednesday,2921,593,1946,1378,1132,5049,0,205939,145090,108053,1,Yes,2024,7,2,213,31,3,0,2,1,0.0,5248.0,4709.0,2921.0,4302.0,0,0,1,0
2024-08-01,Thursday,12000,586,1828,1270,856,4540,7460,192676,143223,108287,62,No,2024,8,3,214,31,3,0,3,0,0.6217,5191.0,4630.0,0.0,5049.0,1,0,1,0
2024-08-02,Friday,7460,558,1928,1389,1258,5133,2327,219691,143290,93529,19,No,2024,8,4,215,31,3,0,4,0,0.1939,5076.0,4907.0,7460.0,4540.0,2,0,1,0
2024-08-03,Saturday,2327,569,1827,1607,981,4984,0,217998,160659,108368,1,Yes,2024,8,5,216,31,3,1,5,1,0.0,4918.0,4886.0,2327.0,5133.0,0,0,1,0
2024-08-04,Sunday,12000,746,1987,1494,1237,5464,6536,236786,174287,127046,54,No,2024,8,6,217,31,3,1,6,0,0.5447,4893.0,5194.0,0.0,4984.0,1,0,1,0
2024-08-05,Monday,6536,452,1404,1306,843,4005,2531,181358,139114,82528,21,No,2024,8,0,218,32,3,0,0,0,0.2109,4782.0,4818.0,6536.0,5464.0,2,0,1,0
2024-08-06,Tuesday,2531,445,1558,1209,1018,4230,0,180766,124396,108128,1,Yes,2024,8,1,219,32,3,0,1,1,0.0,4772.0,4566.0,2531.0,4005.0,0,0,1,0
