Days_Since_Refill,Opening_Stock,Prev_Closing,HSD1_Sold,Total_Sold,Target
0,5945,5945.761735226197,2362.1986410879185,6594.518766525956,1
0,6077,6077.952701450688,2045.14571907105,5332.41030745281,1
0,2701,2701.604012433646,1749.770075063469,4565.5392311764335,1
0,6456,6456.676320763596,1892.226604288554,5309.758113598214,1
0,7169,7169.1012418738255,2377.684288209809,6098.263339156221,1
0,4543,4543.654492566863,2588.802130154204,6622.680364095253,1
0,6007,6007.364332844076,2819.666507056566,7067.819748899171,1
0,3262,3262.383088205962,1960.2154310926976,5042.616911794038,1
0,3507,3507.176979108726,1947.0973611883658,5029.557584626138,1
0,5710,5710.784236168994,2860.12,7500.0,1
0,6030,6030.574481742595,2206.757227621923,6071.830767078327,1
0,3805,3805.154362715274,1915.791959472065,4893.5435825768855,1
0,2673,2673.8491208148384,2190.594299490726,5491.300907573712,1
0,2774,2774.7933048929644,2074.837938939869,5308.391073190619,1
0,5953,5953.29558842056,2168.756235116262,5759.990412335327,1
0,6688,6688.31697860903,2231.1471925187266,5646.621176481065,1
0,6577,6577.694076893691,2503.811141505896,6577.1181945228545,1
0,6633,6633.267499409455,2183.865873198839,6066.316874852364,1
0,2387,2387.124453972326,1391.2044488145793,3480.52,1
0,2384,2384.802369209545,1833.3882307751264,4952.630646078383,1
0,2753,2753.1680354653035,1672.0,4500.775228942476,1
0,5794,5794.838172440512,1997.1247023213784,4976.031889226103,1
0,2391,2391.777459166641,2129.6202468331744,5595.613306722101,1
0,3577,3577.2760230412905,2163.8658726868393,5667.0103570356205,1
0,3130,3130.9345811091175,1771.8890789839606,4687.530219849726,1
0,6776,6776.421190572492,1961.789404713754,5374.454780983197,1
0,3347,3347.6512502780997,1536.5406143796486,3977.292136232171,1
0,6811,6811.814916262832,2447.440742404452,6079.278293336425,1
0,3629,3629.0907403920305,1380.594013643361,3851.741501857526,1
0,6047,6047.234514805306,1910.6743289345275,5000.74920164142,1
0,6409,6409.874327233337,1810.9016146399908,5105.257879441317,1
0,6683,6683.672086026469,1907.350402821994,4735.452211197017,1
0,6008,6008.1262897476045,2797.177693035462,7478.804843219094,1
0,5703,5703.190555632041,2349.369957259074,5788.616595431789,1
0,5543,5543.70562344813,2860.12,7415.49491843457,1
0,4500,4500.0,2837.6038899688865,7445.741682899028,1
0,4231,4231.25887935071,1667.801897924138,4341.310167004868,1
0,4749,4749.616387739331,1454.2547962292892,3916.425763206276,1
0,5872,5872.903307920494,2354.0509726605496,6148.887548195715,1
0,2051,2051.622700623598,2297.7522608052936,6079.205721441229,1
0,5865,5865.118317203503,2757.6687118301925,7020.897107959033,1
0,6976,6976.661838161815,1982.7820994794747,5478.50089384296,1
0,3382,3382.380428056535,1872.016987485192,4635.1466684576735,1
0,6751,6751.8299257406925,2116.6052508034445,5968.034618886205,1
0,7189,7189.689057934114,2244.145747202314,5623.70202304162,1
0,6238,6238.396519510064,2387.3171694276584,6436.819258145632,1
0,6913,6913.462055885389,2098.277532487237,5808.1376451586075,1
0,6194,6194.0,2506.7829301822508,6976.052864674642,1
0,3292,3292.2803767450364,1800.9300135203277,4963.806352408446,1
0,6034,6034.037774462887,2275.9443615721707,5735.660029834019,1
0,6463,6463.349394955244,2203.179366928823,5532.239652689672,1
0,7381,7381.96127667989,2217.804325457149,5455.6654992399235,1
0,2643,2643.900277582524,1636.9469438887215,4628.75388885885,1
0,5604,5604.402422210577,1883.7311127127666,5011.223466925846,1
0,6420,6420.49311062918,2717.890354880851,6688.944885033435,1
0,5384,5384.143437189425,2360.7954217766514,6600.290640537004,1
0,6802,6802.546246631572,2234.7529962786007,5822.934710637781,1
0,3117,3117.80531737867,1707.232212695147,4635.648164831158,1
0,6880,6880.0,2096.0834083577083,5190.677452383552,1
0,5820,5820.924687022814,2755.6014637405306,6997.108786259579,1
0,6854,6854.418041694637,2198.522634333368,6118.02435013899,1
0,3564,3564.4100258863973,1670.4534243434462,4586.079312787305,1
0,2725,2725.1882463391385,2208.6059498978498,5966.980981227744,1
0,2358,2358.297462621206,1518.9606509415826,3775.064815674333,1
0,6786,6786.630598922355,1910.977146101429,5260.894124326472,1
0,2453,2453.2423053995003,1877.7183624805725,5169.268526812785,1
0,7128,7128.910379964546,1999.4386761820247,5213.650943853429,1
0,2943,2943.520691923823,2016.2007639308504,5021.186969314968,1
0,5575,5575.0062871296195,2381.7971687540803,6514.295596971675,1
0,6268,6268.175561888361,1869.4875666165653,4854.254397793505,1
0,6198,6198.1415098864845,2209.0057491389343,5787.260023217232,1
0,5903,5903.935836311873,2439.2701994847516,6148.06107416949,1
0,6360,6360.429860561227,2251.0832649336694,5684.463166534694,1
0,2991,2991.5784729554566,2060.7707878685956,5447.483251202672,1
0,5729,5729.478730406836,2815.299341054846,7500.0,1
0,3495,3495.9630312861605,2139.0604344074213,5689.93281408245,1
0,5181,5181.643490982776,1732.8717338695346,4781.2318388777185,1
0,6345,6345.542491997846,2454.9389081726017,6002.118516430428,1
0,6577,6577.731213466415,2144.9569111763967,5774.78507449592,1
0,6895,6895.961797657592,2136.6976864014787,5464.938532856483,1
0,6933,6933.038483798674,1981.8665320262755,5341.113000752752,1
0,7009,7009.420817487159,2003.3149429537727,5051.734866892136,1
0,4024,4024.391315742048,1830.478158321567,4714.95657871024,1
0,6137,6137.0215718370155,1827.8046227305083,4729.6594760543285,1
0,5241,5241.858091669381,2107.098112713151,5755.661866243079,1
0,2090,2090.872511337668,1780.6014682722105,4709.087670065021,1
0,5600,5600.151171230086,2218.0271270943963,5638.688038414442,1
0,5999,5999.526974876048,2259.256797318629,6068.675872690485,1
0,6021,6021.6013211624195,2039.5897609912479,5517.149917427349,1
0,6264,6264.604759766628,2195.1305920853542,5505.980268138024,1
0,6694,6694.110989726428,1951.389829620185,5441.776928084994,1
0,5371,5371.960657657829,1873.9231421429624,4919.484895897174,1
0,5826,5826.531142026882,1873.7846017435475,5166.808534883154,1
0,4039,4039.690474665579,1919.3164728921965,4914.626485331362,1
0,6733,6733.175542256225,2020.734364374246,5369.221671054075,1
0,5153,5153.7410047054655,2682.6044146046697,7264.39558539533,1
0,5861,5861.937728207875,1560.2582403897648,4211.4198719545275,1
0,6789,6789.641654796766,1909.3583452032342,5275.469757540702,1
0,5716,5716.28169214133,1795.4647707280371,4789.485902204027,1
0,6809,6809.332865641871,1950.7501753842985,5228.913451287864,1
0,5805,5805.914858323636,1621.473221841673,4449.270667591382,1
0,5735,5735.437704014149,2309.1884294696656,5781.006075447373,1
0,3089,3089.629366829907,1785.6756173007934,4905.729950508557,1
0,5609,5609.52708227167,2019.8182110915081,5314.393026147027,1
0,5358,5358.31149160084,1980.9632466303372,5363.655080671932,1
0,6059,6059.835654696414,2197.976445284462,5781.717881118725,1
0,6484,6484.006176237824,2131.7832677669544,5983.866928932182,1
0,6500,6500.090550919104,2093.7425175366543,5774.032280477788,1
0,3113,3113.754424097513,1524.6061954472075,4198.97964744075,1
0,5917,5917.389064542353,2197.456946259869,5712.9088711862705,1
0,6752,6752.569006738486,2339.6915259958714,5982.607264121017,1
0,6241,6241.0545373853565,2003.65071292554,5059.9224936654755,1
0,5508,5508.962459776524,2238.767498143532,5798.277550124639,1
0,2051,2051.2498637921817,2393.2959773588373,6047.953886433344,1
0,7007,7007.525390429143,1996.4914055449135,5035.813279604798,1
0,5306,5306.001013249842,2009.8319338938454,5377.780399487173,1
0,6589,6589.21106922084,1930.5275858812743,4776.9088921336115,1
0,2210,2210.879346643488,1942.9267658571696,5280.0969437496715,1
0,4773,4773.117312033722,1473.8764348387372,3791.9306578962382,1
0,2451,2451.196898955693,2151.787595822772,5300.556074324918,1
0,2084,2084.0840816386103,2017.5210204096525,5224.521020409653,1
0,5517,5517.99280794161,2281.688248800342,5578.458031429794,1
0,2197,2197.717713100178,2078.923430349733,5362.752765066191,1
0,2767,2767.499759565757,2074.1359483408532,5536.014677932551,1
0,2957,2957.666114813244,1663.416528703311,4568.294655988257,1
0,5917,5917.609820654147,2209.2736123157715,5809.1246626812035,1
0,6286,6286.071149656843,2179.699384451549,5738.783572713286,1
0,2612,2612.1605689476537,2102.941190775281,5760.584092637541,1
0,3097,3097.3390850282694,1651.5973562302668,4361.849295542991,1
0,6329,6329.095305228939,2086.5798909600235,5734.948317592336,1
0,2233,2233.5411595283376,2014.029918883896,5666.379056781273,1
0,7603,7603.109523277644,2084.4356927445847,5916.228648019255,1
0,6517,6517.5641517094755,2026.430256565587,5371.6536193084785,1
0,5516,5516.8054482990565,1667.1543448224318,4737.819715542047,1
0,2368,2368.9583117929587,1663.976839884977,4721.055584276055,1
0,2664,2664.334494201838,1733.332006626471,4774.983084487503,1
0,2059,2059.4164817576816,2137.933685367861,5612.25860180509,1
0,5469,5469.803340705987,2035.1412306467855,5258.437736441573,1
0,2370,2370.633935889336,1850.5646202747917,4793.2332139714,1
0,3899,3899.7076795492767,1661.8588356281534,4221.375392270434,1
0,5439,5439.039445819858,1963.3046798103771,4911.93977093084,1
0,2976,2976.1998801814643,1589.4875262103046,3961.512673487255,1
0,6949,6949.121166768433,2419.165525586229,6021.184281753813,1
0,6120,6120.39051575056,1673.945840538962,4502.6523710623605,1
0,2530,2530.714637096796,1842.4292741935924,4815.5731854839805,1
0,6211,6211.381416936081,2129.042002572024,5351.140857020379,1
0,5484,5484.238972593726,1994.8221917840997,5515.600273943104,1
0,5456,5456.495103318219,2007.2187184529098,5267.286178228872,1
0,5892,5892.919167081172,1694.5140359603638,4532.6894961267135,1
0,4524,4524.713717916824,1770.8145705643512,4691.192157385047,1
0,3145,3145.7931233468184,1736.9674867415183,4659.444396557419,1
0,7212,7212.551170836376,2312.87880766163,6178.124714621132,1
0,2049,2049.767542786575,1984.748492894632,5403.921871177174,1
0,5984,5984.047556527066,1815.0261889131766,4622.824950765065,1
0,6693,6693.494555460919,2013.2331959045348,4991.550882764618,1
0,5070,5070.981632653845,1819.3875530426478,5063.094827238005,1
0,3139,3139.2457498409776,1843.44039825363,5201.194648412653,1
0,6775,6775.918721811457,2321.0684263929397,5980.433136387655,1
0,4911,4911.999178145616,1496.5114334032537,4049.342736286668,1
0,2149,2149.927411949169,2332.4879019915284,5950.901888714674,1
0,2166,2166.0468862223106,1803.0093772444623,4971.0281317333865,1
0,6150,6150.541705196294,1600.572435340931,4471.846349276813,1
0,6655,6655.918433804917,1915.306144601639,5435.803059237918,1
0,5842,5842.036340673257,2615.7987705678347,6459.7439884120995,1
0,7066,7066.501027769621,2302.997628223951,5956.753755312078,1
0,2663,2663.469339151669,1734.3207552552353,4787.58962950425,1
0,6362,6362.85447989566,2083.1408599217452,5896.101945710559,1
0,6249,6249.41117123856,2523.307486471324,6479.435531504576,1
0,3123,3123.791543743588,1636.0465613966817,4506.860315809955,1
0,3587,3587.600880890127,1453.2353842116463,3731.106721767088,1
0,2771,2771.21228448704,1672.0,4490.06145608582,1
0,4152,4152.299665057615,1761.9164298006365,4565.354431059736,1
0,4864,4864.145787687431,2011.9917729948704,5141.9753189846115,1
0,2551,2551.26582850085,1672.2877863867063,4382.347687517886,1
0,6574,6574.923737881166,2600.6749271612753,6964.428980593103,1
0,6662,6662.195122154621,2111.1463416159654,5283.219511381518,1
0,6839,6839.597374599974,1974.9477960489883,5510.0522039510115,1
0,6121,6121.969477564987,2272.7900802086206,5706.572529808488,1
0,3025,3025.5498525014177,2096.3758254224385,5518.13646798461,1
0,6827,6827.877071884286,2012.5122218011272,5413.256110900564,1
0,6004,6004.725293651085,2145.727712521981,5511.268659171675,1
0,6510,6510.3417960675,1674.715354251419,4646.39857777108,1
0,5467,5467.827084364829,1798.6578764759686,5005.251888568815,1
0,3001,3001.655542902263,1819.76194538134,4509.574390083691,1
0,5521,5521.532977968068,2270.1308515725254,5598.834042614852,1
0,6835,6835.088021924527,1975.5919917783024,5497.659993148585,1
0,2573,2573.5318985017275,1650.7693678104247,4372.789493958389,1
0,5760,5760.76159066981,1872.1368639075483,5139.416113819812,1
0,2539,2539.993766231436,1557.9668993499577,4094.332938307647,1
0,6895,6895.171527890406,2134.094444815454,5466.100694278815,1
0,4349,4349.387532406629,1361.5892394191014,3810.845937842476,1
0,5425,5425.132928239888,2083.9212637451183,5370.354799625175,1
0,2712,2712.0022505426036,1813.7667751250497,4611.096357554044,1
0,3308,3308.1434569160056,1575.9004650524828,4366.199295951428,1
0,7262,7262.187003179236,2236.141104077166,5587.470346923886,1
0,6729,6729.222053340771,1892.3942107550872,5208.1037901142445,1
0,2690,2690.2684518613673,1710.6685253764936,4241.64101230472,1
0,4653,4653.583888391652,2400.182881416131,6224.804531389847,1
0,6944,6944.783198233107,2362.4306056838705,5850.56939431613,1
0,2134,2134.4834191674095,1861.7339892260757,5235.940517373632,1
0,5120,5120.28545165686,2081.587448931551,5770.854516568598,1
0,3251,3251.607820501369,1863.6458150976564,4912.226813147551,1
0,6779,6779.218489888018,2002.7268876399783,5518.644953931972,1
0,6065,6065.223474091958,2211.4979880664955,5578.10771317897,1
0,6174,6174.070873062792,2145.080997786048,5957.812640168772,1
0,6807,6807.2835178330715,2143.1681273133827,5816.735162979526,1
0,2717,2717.952150606424,2078.5154446827332,5197.645063526104,1
0,6843,6843.68936218513,2011.9744675417285,5457.0808527845265,1
0,6770,6770.415581069615,2309.950157045842,5978.739560271643,1
0,3900,3900.3832957234913,1398.3070679606851,3767.186511151468,1
0,6854,6854.756029822253,2145.7989328999297,5439.017858026126,1
0,6425,6425.299044240747,2200.455067322876,5826.793117334155,1
0,3761,3761.572457345728,1995.2853312729378,5115.351938853632,1
0,4351,4351.752682469124,1416.4873934155082,3873.931867325035,1
0,6820,6820.042979698284,2190.912179641173,6098.761210165136,1
0,3812,3812.873495463351,1517.185645649102,4117.198276291138,1
0,2155,2155.268381658909,2235.512254439273,5792.190592000486,1
0,6450,6450.65743235734,1858.88581078578,5079.4072916280775,1
0,4685,4685.751298022461,2524.018469130159,6349.6861000837,1
0,6085,6085.730225753046,2465.572031777416,6227.752476994721,1
0,2203,2203.807324194732,1914.043762541923,4806.909132415106,1
0,7116,7116.155207637546,2122.288251761867,5281.3392436035265,1
0,5405,5405.198776163541,1965.819083755374,5375.289234285854,1
0,3975,3975.6117977005924,1647.151095633549,4147.498764138933,1
0,6685,6685.762281697783,2119.855490873417,5276.051299950948,1
0,5968,5968.719471228746,2827.751703943967,7489.100318327625,1
0,6144,6144.931772694422,2079.8258796525897,5828.315295130279,1
0,6237,6237.438584574441,2422.3566973403613,6467.249132340447,1
0,6721,6721.757547014099,2034.1806326456765,5562.832408251881,1
0,3872,3872.903232209931,1497.1284385457996,4034.6916172213655,1
0,6946,6946.154640079114,1980.2577334651892,5377.876264556972,1
0,5128,5128.564614586888,2054.074805997136,5815.113890316918,1
0,6849,6849.032756750947,2132.967243249053,5784.26667737022,1
0,3132,3132.7909752287333,1699.4504184333643,4691.763955590264,1
0,2538,2538.3617431807447,1786.3868807842457,4624.452476863017,1
0,6961,6961.207387857199,2021.1494024371282,5372.159925504165,1
0,4361,4361.809263619371,1773.5808937850456,4794.374959278885,1
0,2348,2348.8354617189925,1721.1324926335228,4643.865392298884,1
0,6894,6894.842946401269,2493.236043517116,6107.550613833598,1
0,3969,3969.910901906469,1349.7614830313892,3715.9252905624603,1
0,3097,3097.7494158638956,1649.2949443192524,4361.666926282713,1
0,2112,2112.4386941335674,2108.5699990560015,5926.230870262955,1
0,5100,5100.679010831102,1362.852104018545,3571.678139046928,1
0,6020,6020.43488688884,1658.7871214814566,4392.3291681480105,1
0,6664,6664.679441894395,2113.0095814207957,5273.282232422423,1
0,3088,3088.0294560735656,1586.3310333352802,4142.594456698293,1
0,5780,5780.157975313426,2043.343941796379,5672.5571316940195,1
0,6269,6269.313282856607,2810.6557641613867,7469.61276640485,1
0,2313,2313.990761183426,2264.8492578375667,5654.64308277569,1
0,7002,7002.889655940715,2441.83216418831,6533.68277475502,1
0,3332,3332.7419799604468,1987.742438190064,4973.972043908343,1
0,2069,2069.4112445855494,1981.0650649734084,5479.650283569595,1
0,6181,6181.8786819588595,2101.7506926998017,5673.331109594027,1
0,5182,5182.813589344669,1735.4639517789576,4781.177834337938,1
0,6340,6340.70890012579,2497.3622619471685,6471.733696080505,1
0,6220,6220.490618446835,2584.0630699028516,6442.760229126147,1
0,5666,5666.76936472196,2330.995729548477,6031.29528281131,1
0,5786,5786.775255488379,2348.802821726264,5894.830387964149,1
0,7253,7253.78008342683,2082.4172210811007,5671.450828974997,1
0,2437,2437.5778592482798,1848.0909501840138,4642.258152542087,1
0,4500,4500.0,2503.899459386405,6644.896290272227,1
0,2230,2230.595032094188,1856.7229406260647,4883.621670232687,1
0,6194,6194.246564160934,1747.039612334559,4700.674211169948,1
0,2637,2637.360718607042,1892.6160226734432,5177.21137092954,1
0,6465,6465.256723703674,1830.1442542473656,5063.848410732801,1
0,6219,6219.876856393117,2122.5184395989436,5516.35457967571,1
0,6891,6891.540584973351,2062.454996919276,5275.031474756274,1
0,5671,5671.357296769495,2600.212951547626,6615.328201883163,1
0,3225,3225.624372299477,1975.505844152515,5025.091818186479,1
0,7135,7135.010778042637,1975.0756708211313,5268.4758055347365,1
0,2651,2651.1820419934966,1467.2601882788063,4137.4891962390775,1
0,2509,2509.1524846439747,2330.355564612147,5927.268172688534,1
0,5586,5586.901680821318,2681.073092356488,7105.012940550462,1
0,3599,3599.22914804908,1824.8279866792514,4650.815763845209,1
0,5499,5499.631838996896,1669.1074896240884,4473.617495553181,1
0,4826,4826.375574038604,2661.609325213231,7162.077917058209,1
0,6339,6339.953799122965,2130.289572807217,6038.525623684644,1
0,5632,5632.765092890096,2138.946213373134,5792.0450047815475,1
0,4500,4500.0,2585.639055042612,6609.4997465029,1
0,6629,6629.180990085946,2184.0,5460.457029742161,1
0,6238,6238.310114759508,1718.5812503873613,4688.223766228203,1
0,2837,2837.7070747119838,2030.1406700716868,5130.449316941889,1
0,2618,2618.86806862847,1818.5298327054388,4813.329411261575,1
0,5496,5496.543018424614,2404.7894822201315,6218.381261354198,1
0,3194,3194.0417219190676,1703.411194076463,4670.821213388778,1
0,5833,5833.90865166523,1714.024037443774,4532.698316471671,1
0,2269,2269.8703063054227,1479.9239186162572,4014.8308861227624,1
0,3307,3307.1892384884068,1540.3139710286518,4360.630081735342,1
0,6681,6681.098112354399,2167.752825816293,5516.2962303609065,1
0,6593,6593.098441385995,2180.38703863339,5965.577194494791,1
0,5151,5151.400193056103,2638.6568394832675,7323.565201308071,1
0,5719,5719.007267505597,2580.781974832074,6942.721658920725,1
0,2917,2917.5768004606543,1489.3588157417107,4006.3557998848364,1
0,6306,6306.660292764282,2422.2987321489554,6777.983609965295,1
0,7210,7210.232873576054,2194.974355571505,5484.265233534046,1
0,6832,6832.040615721796,2023.467008734331,5421.878152834612,1
0,6453,6453.254133452075,1987.0110225388646,5377.173484400906,1
0,5674,5674.875891640827,1792.4529356234361,5037.446301194168,1
0,5845,5845.639305296496,2410.5135260513816,6717.721389407008,1
0,2240,2240.086630057063,2412.5728956536777,6166.5365651500815,1
0,6367,6367.910359683775,2130.086553952566,5727.434827338604,1
0,5639,5639.3488853960425,2388.78064140735,6503.591806842285,1
0,5782,5782.0405019776645,2836.774218201384,7429.5572006800185,1
0,6233,6233.244393198358,2008.6192759940236,5052.578387521852,1
0,4762,4762.318211748734,2301.8939294170887,6322.096997632152,1
0,2405,2405.7150478818294,1992.1270014917422,5053.241196002544,1
0,2263,2263.887381339811,2223.685210706341,6030.575305337989,1
0,2903,2903.2681727858017,1642.4682430112607,4611.619618389718,1
0,6726,6726.864001087116,2133.985194386814,5230.754865006392,1
0,6843,6843.346271509245,2353.803575528737,6274.508938821842,1
0,7228,7228.641823571027,2193.6740832743776,5468.686323217294,1
0,7258,7258.004747076416,2104.8814864019773,5424.258307383728,1
0,6573,6573.901636303649,2320.23002886479,5806.361694033229,1
0,3260,3260.3281599550232,1534.293108659156,4299.374498621749,1
0,2255,2255.8714857893247,2003.6982592627305,5567.530925053943,1
0,7026,7026.360316839596,2171.6517041336065,5398.856512522888,1
0,2877,2877.5688036348943,1935.20870772415,5057.9925605740145,1
0,5045,5045.380086536868,2787.8133523152715,6863.042992490422,1
0,2921,2921.141899399207,1754.6790194369896,4639.283798798414,1
0,6605,6605.54064048375,2142.8475545966967,5811.1548733709105,1
0,6744,6744.904826090608,2300.2546956935585,5705.707108738862,1
0,5601,5601.23771632779,1962.2616196899285,5251.978752566988,1
0,6299,6299.528751817843,2277.0875735820823,5847.293127726764,1
0,2354,2354.5244540962512,2248.8881708416634,6209.603156234479,1
0,6796,6796.346404423823,2360.124428567762,5760.186088527778,1
0,2538,2538.0906000885184,2033.7549561266378,5714.188617637863,1
0,6195,6195.946243472844,2085.6092942223086,5182.498218832004,1
0,6870,6870.172477242704,2206.4111503450313,5580.97035861101,1
0,2889,2889.682697839886,2345.8504966348314,6211.639314210657,1
0,6460,6460.943890336434,2668.998575150832,6823.412985806316,1
0,7395,7395.243833861316,2048.477539035552,5420.093969869763,1
0,2111,2111.943769155475,2027.2959563940663,5228.971719142113,1
0,3251,3251.9321080428285,1712.0678919571717,4864.676106835153,1
0,3860,3860.8600848539563,1512.0257973275316,4095.010928508386,1
0,6832,6832.570101361255,1977.2424158820393,5507.7575841179605,1
0,6848,6848.512076092469,1997.429470642802,5570.766186941086,1
0,6491,6491.897194399874,2298.160689109796,5767.62375718715,1
0,2523,2523.2293404354627,1733.0032031959581,4245.504804793937,1
0,6300,6300.10314313337,2383.722001933591,6679.693012568341,1
0,6279,6279.894051843985,2113.8971043292245,5351.86204265099,1
0,4768,4768.125146914264,2131.0787083420983,5931.410467364072,1
0,2279,2279.7483640335126,1953.8089952675675,5048.087674918107,1
0,6623,6623.959027285082,2177.4337321122603,6046.325279527327,1
0,6836,6836.035419909352,1904.6661374248788,5364.593709880812,1
0,3027,3027.279759113846,2109.074602430359,5675.1673059039185,1
0,6336,6336.290203257618,2125.6702562813434,6028.490556749125,1
0,2369,2369.843968200441,1673.4042170906278,4727.269478060419,1
0,5777,5777.537889169045,1996.688270981686,5244.3042882159,1
0,5317,5317.732385760645,1858.7997969487099,4779.0,1
0,2781,2781.39162836957,1423.1240011594218,3779.875998840578,1
0,2305,2305.238338576438,2018.4677699173917,5748.577610066761,1
0,2654,2654.7189197487883,1465.463886062344,4136.699264860773,1
0,6690,6690.331484999465,1833.828129459257,5153.68470966217,1
0,7267,7267.631860678005,1989.72289184311,5390.497992669211,1
0,5233,5233.443389890338,2545.8608474725843,6568.142440791642,1
0,6585,6585.26853224491,2608.606718048297,7060.675570668512,1
0,6906,6906.842019071831,2160.237520729882,6121.5320895517325,1
0,7070,7070.657933244708,2176.667154432975,5590.473068084663,1
0,4875,4875.00622144637,2040.0419872626917,5410.6936162671955,1
0,7268,7268.204486302956,2087.1932705455656,5429.835202626232,1
0,2364,2364.364715591894,2590.876267916945,6669.338154591247,1
0,4852,4852.688714639288,2792.438799777183,6930.840777255201,1
0,6187,6187.702228248095,1898.8089129923783,5016.573936402929,1
0,6702,6702.889021383842,2000.7326970156835,5008.120525090263,1
0,5733,5733.726766102803,1757.7765716493197,4764.759040988953,1
0,3593,3593.136181830106,1818.4551605646736,4660.025083176206,1
0,2527,2527.6097341138106,1837.018251463395,4790.463271739769,1
0,6360,6360.876046632,2312.9669457685336,6112.898771416134,1
0,3007,3007.089841523365,2319.976337171713,6017.45017291838,1
0,3129,3129.550025245796,1692.8672387805232,4690.042200911829,1
0,6771,6771.344003505332,1906.0193091360925,5351.125509384601,1
0,6779,6779.597512406078,1920.8421144548336,5240.114527293372,1
0,7197,7197.097439904598,2024.7221667436795,5320.825163896551,1
0,6157,6157.599865169541,1557.7896865744099,4421.3796428097385,1
0,4808,4808.912193024663,1941.61305249176,5286.716243886031,1
0,5072,5072.46503323538,1808.4168308194448,5065.9517975840645,1
0,6444,6444.59901039506,2228.5294276738005,6274.404565396159,1
0,6058,6058.168852081974,1922.5728599544586,5028.3319211206845,1
0,6416,6416.503292063556,2326.7235185714,6006.921306270011,1
0,6778,6778.35720010189,1975.8223655658167,5093.118422956122,1
0,2910,2910.24961313535,1788.8551279959638,4621.144872004036,1
0,2061,2061.808400581233,2050.6672414091163,5529.69581808901,1
0,2475,2475.3828302503775,1938.9786541168428,5140.595823866465,1
0,3317,3317.629535036352,1477.740610674984,3719.891478379862,1
0,7003,7003.897530240551,1980.0204357006542,5027.438547269949,1
0,6769,6769.326508965818,2211.7053476725455,6302.527885347273,1
0,4697,4697.858889212275,1411.3584190397394,3933.622766680456,1
0,2455,2455.036832830792,2026.5960893343158,5295.889501507624,1
0,6235,6235.1388656686795,2574.055044710945,6498.833194012076,1
0,3512,3512.2238395318323,1844.7986819897126,4786.776160468167,1
0,6237,6237.610581519208,2020.874356523089,4970.221163038415,1
0,6825,6825.269844485398,1904.218253887865,5348.976196746525,1
0,5018,5018.752911203733,2730.29479864933,6792.155550695118,1
0,2782,2782.5638598270134,1790.2401455910376,4922.424943284549,1
0,5845,5845.242291187293,2231.5175403237163,6339.463533986126,1
0,2669,2669.263711636774,1931.5054846547096,4849.945302856476,1
0,6280,6280.813225386568,2016.5385155411946,5087.175636452038,1
0,3205,3205.165803933126,1970.939555621046,4930.587242149813,1
0,4717,4717.39212089999,2689.7851808349674,7192.685037781247,1
0,7041,7041.603512514482,2018.6291644547427,5135.629164454743,1
0,4073,4073.6989872561026,1550.490083455514,3862.5319533100105,1
0,5849,5849.688847161316,2860.12,7500.0,1
0,2195,2195.4017623262853,1786.6099697916993,4525.026384722527,1
0,7197,7197.449369996378,2290.321557100163,5799.392101770513,1
0,3436,3436.920671866367,1682.6708477094503,4435.71484074232,1
0,2792,2792.883948076817,1867.7237887180618,4844.7953733325985,1
0,3552,3552.3552783084624,1648.8933438415118,4529.8069166347,1
0,6333,6333.30282077417,2038.1507641632504,5736.465216966443,1
0,5501,5501.178481120192,2274.7603975995867,5608.943761440248,1
0,7728,7728.333295717052,2177.109368828579,5896.911444521105,1
0,4424,4424.372733990799,1670.6101356700196,4621.1360449790245,1
0,6155,6155.800360795229,2564.3134610394764,6964.4083105286645,1
0,6765,6765.148622149166,1801.541607635829,4891.9496242225,1
0,5710,5710.949976504733,2344.7196419343086,5787.248045204676,1
0,6490,6490.876410520564,2140.6880711777494,5960.204997424508,1
0,5636,5636.321489247304,1854.262374381306,5042.954072964671,1
0,7286,7286.425457770764,2181.6731655217773,5836.045872141068,1
0,2207,2207.8421425020397,2007.9847234679394,5249.549955154185,1
0,4500,4500.0,2793.347790498439,7500.0,1
0,2713,2713.0939495274333,1673.8292368469379,4471.019616907328,1
0,5825,5825.055122311979,1633.4619520612846,4472.967344808111,1
0,6484,6484.01437117375,1992.3920412361076,5600.880618541613,1
0,5922,5922.691561404902,2353.0746842147064,6258.689621057648,1
0,3450,3450.3958281247656,1554.5216887509946,4307.820809373921,1
0,2310,2310.2843360114266,1966.4265040171397,5047.269194824904,1
0,4505,4505.8192579853885,2621.575162917527,6800.529566623182,1
0,5226,5226.716774791727,2310.4562632495954,5930.6621584483255,1
0,2449,2449.2564805212664,2307.60453081268,5813.24710228054,1
0,6464,6464.4588792981085,1608.9437069370258,4515.038965505946,1
0,6224,6224.82338153658,2403.4422098860946,6478.731894699182,1
0,2602,2602.8774608626304,1969.6958610221316,5407.509843450522,1
0,5784,5784.172798424218,2347.9344052809997,6593.294404216282,1
0,4013,4013.084627241982,1666.9215670087465,4442.623843737609,1
0,7086,7086.556259600655,1968.456413211137,5167.895084485765,1
0,5227,5227.250392890244,1836.7182108690017,4779.532182021243,1
0,2943,2943.445108667666,2016.2791465668652,5021.315740788422,1
0,6817,6817.523871402201,2061.0948358856936,5391.762422993434,1
0,5568,5568.548384929327,2246.354845212019,6068.649189665044,1
