Date,Day,Opening_Stock,MS_Sold,HSD1_Sold,HSD2_Sold,HSD3_Sold,Total_Sold,Closing_Stock,Cash,Online,Card,Dip,Refill_Required,Year,Month,DayOfWeek,DayOfYear,WeekOfYear,Quarter,Is_Weekend,Day_Num,Target,Stock_Ratio,Rolling_7d_Sales,Rolling_3d_Sales,Prev_Closing,Prev_Total_Sold,Days_Since_Refill,Is_Festival_Month,Is_Monsoon_Month,Is_Summer_Month
2023-10-03,Tuesday,5910,817,2315.0,1969.0,1112.0,6213.0,0,271622,171529,112820,1,Yes,2023,10,1,276,40,4,0,1,1,0.0,5798.0,6448.0,5910.0,6090.0,0,1,0,0
2023-10-04,Wednesday,12000,711,2188.0,1673.0,970.0,5542.0,6458,255139,178805,101371,53,No,2023,10,2,277,40,4,0,2,0,0.5382,5879.0,5948.0,0.0,6213.0,1,1,0,0
2023-10-05,Thursday,6458,588,2027.0,1678.0,1210.0,5503.0,955,230402,175451,128465,7,Yes,2023,10,3,278,40,4,0,3,1,0.0796,5932.0,5753.0,6458.0,5542.0,0,1,0,0
2023-10-06,Friday,12000,795,2279.0,1752.0,1633.0,6459.0,5541,263805,189429,117237,46,No,2023,10,4,279,40,4,0,4,0,0.4618,6071.0,5835.0,955.0,5503.0,1,1,0,0
2023-10-07,Saturday,5541,888,2683.0,2169.0,1649.0,7500.0,0,324949,257856,166161,1,Yes,2023,10,5,280,40,4,1,5,1,0.0,6336.0,6487.0,5541.0,6459.0,0,1,0,0
2023-10-08,Sunday,12000,840,2691.0,2059.0,1543.0,7133.0,4867,284697,213634,154444,40,No,2023,10,6,281,40,4,1,6,0,0.4056,6349.0,7031.0,0.0,7500.0,1,1,0,0
2023-10-09,Monday,4867,686,2085.0,1612.0,1125.0,5508.0,0,229980,187945,103257,1,Yes,2023,10,0,282,41,4,0,0,1,0.0,6265.0,6714.0,4867.0,7133.0,0,1,0,0
2023-10-10,Tuesday,12000,829,2352.0,1927.0,1362.0,6470.0,5530,286095,178924,118300,46,No,2023,10,1,283,41,4,0,1,0,0.4608,6302.0,6370.0,0.0,5508.0,1,1,0,0
2023-10-11,Wednesday,5530,784,2213.0,1561.0,1088.0,5646.0,0,252564,199489,120320,1,Yes,2023,10,2,284,41,4,0,2,1,0.0,6317.0,5875.0,5530.0,6470.0,0,1,0,0
2023-10-12,Thursday,12000,732,2345.0,1939.0,937.0,5953.0,6047,238217,198430,116424,50,No,2023,10,3,285,41,4,0,3,0,0.5039,6381.0,6023.0,0.0,5646.0,1,1,0,0
2023-10-13,Friday,6047,780,2669.0,2040.0,1345.0,6834.0,0,291261,209671,159016,1,Yes,2023,10,4,286,41,4,0,4,1,0.0,6435.0,6144.0,6047.0,5953.0,0,1,0,0
2023-10-14,Saturday,12000,931,2644.0,2279.8399999999992,1592.0,7500.0,4500,313352,217091,134363,37,No,2023,10,5,287,41,4,1,5,0,0.375,6435.0,6762.0,0.0,6834.0,1,1,0,0
2023-10-15,Sunday,4500,861,2825.0,2112.0,1610.0,7408.0,0,347020,226060,155908,1,Yes,2023,10,6,288,41,4,1,6,1,0.0,6474.0,7247.0,4500.0,7500.0,0,1,0,0
2023-10-16,Monday,12000,728,2157.0,1848.0,972.0,5705.0,6295,241002,161287,115299,52,No,2023,10,0,289,42,4,0,0,0,0.5246,6502.0,6871.0,0.0,7408.0,1,1,0,0
2023-10-17,Tuesday,6295,616,2470.0,1939.0,1019.0,6044.0,251,245225,179014,148723,2,Yes,2023,10,1,290,42,4,0,1,1,0.0209,6441.0,6386.0,6295.0,5705.0,0,1,0,0
2023-10-18,Wednesday,12000,679,2262.0,1837.0,1270.0,6048.0,5952,256657,170494,113226,49,No,2023,10,2,291,42,4,0,2,0,0.496,6499.0,5932.0,251.0,6044.0,1,1,0,0
2023-10-19,Thursday,5952,782,2170.0,1569.0,1235.0,5756.0,196,240232,174572,107837,1,Yes,2023,10,3,292,42,4,0,3,1,0.0163,6471.0,5949.0,5952.0,6048.0,0,1,0,0
2023-10-20,Friday,12000,944,2854.0,2040.0,1310.0,7148.0,4852,323924,235060,160719,40,No,2023,10,4,293,42,4,0,4,0,0.4043,6516.0,6317.0,196.0,5756.0,1,1,0,0
2023-10-21,Saturday,4852,752,2860.12,2149.0,1623.0,7500.0,0,312778,257415,151615,1,Yes,2023,10,5,294,42,4,1,5,1,0.0,6516.0,6801.0,4852.0,7148.0,0,1,0,0
2023-10-22,Sunday,12000,908,2860.12,2279.8399999999992,1060.0,7244.0,4756,321887,203007,145089,39,No,2023,10,6,295,42,4,1,6,0,0.3963,6492.0,7297.0,0.0,7500.0,1,1,0,0
2023-10-23,Monday,4756,630,2116.0,1731.0,1437.0,5914.0,0,247042,206154,151363,1,Yes,2023,10,0,296,43,4,0,0,1,0.0,6522.0,6886.0,4756.0,7244.0,0,1,0,0
2023-10-24,Tuesday,12000,649,2128.0,1507.0,1211.0,5495.0,6505,238703,168188,99345,54,No,2023,10,1,297,43,4,0,1,0,0.5421,6444.0,6218.0,0.0,5914.0,1,1,0,0
2023-10-25,Wednesday,6505,796,2205.0,1713.0,997.0,5711.0,794,226453,172187,126184,6,Yes,2023,10,2,298,43,4,0,2,1,0.0662,6395.0,5707.0,6505.0,5495.0,0,1,0,0
2023-10-26,Thursday,12000,805,2266.0,1785.0,1350.0,6206.0,5794,261282,217237,143935,48,No,2023,10,3,299,43,4,0,3,0,0.4828,6460.0,5804.0,794.0,5711.0,1,1,0,0
2023-10-27,Friday,5794,773,2315.0,2103.0,1376.0,6567.0,0,297842,195551,127641,1,Yes,2023,10,4,300,43,4,0,4,1,0.0,6377.0,6161.0,5794.0,6206.0,0,1,0,0
2023-10-28,Saturday,12000,944,2765.0,2279.8399999999992,1392.0,7500.0,4500,337734,211463,170710,37,No,2023,10,5,301,43,4,1,5,0,0.375,6377.0,6758.0,0.0,6567.0,1,1,0,0
2023-10-29,Sunday,4500,914,2795.0,2203.0,1588.0,7500.0,0,310492,253121,167420,1,Yes,2023,10,6,302,43,4,1,6,1,0.0,6413.0,7189.0,4500.0,7500.0,0,1,0,0
2023-10-30,Monday,12000,666,2131.0,1700.0,1287.0,5784.0,6216,263502,165301,132440,51,No,2023,10,0,303,44,4,0,0,0,0.518,6395.0,6928.0,0.0,7500.0,1,1,0,0
2023-10-31,Tuesday,6216,604,2193.0,1702.0,1517.0,6016.0,200,257182,190320,142382,1,Yes,2023,10,1,304,44,4,0,1,1,0.0167,6469.0,6433.0,6216.0,5784.0,0,1,0,0
2023-11-01,Wednesday,12000,609,2134.0,1800.0,1113.0,5656.0,6344,231426,178722,110494,52,No,2023,11,2,305,44,4,0,2,0,0.5287,6461.0,5819.0,200.0,6016.0,1,1,0,0
2023-11-02,Thursday,6344,685,2454.0,1934.0,926.0,5999.0,345,246324,211286,138332,2,Yes,2023,11,3,306,44,4,0,3,1,0.0288,6432.0,5890.0,6344.0,5656.0,0,1,0,0
2023-11-03,Friday,12000,821,2295.0,1950.0,1352.0,6418.0,5582,255163,218657,130763,46,No,2023,11,4,307,44,4,0,4,0,0.4652,6410.0,6024.0,345.0,5999.0,1,1,0,0
2023-11-04,Saturday,5582,944,2649.0,2042.0,1649.0,7500.0,0,306020,250449,173629,1,Yes,2023,11,5,308,44,4,1,5,1,0.0,6410.0,6639.0,5582.0,6418.0,0,1,0,0
2023-11-05,Sunday,12000,698,2630.0,2082.0,1098.0,6508.0,5492,285498,200461,145144,45,No,2023,11,6,309,44,4,1,6,0,0.4577,6269.0,6809.0,0.0,7500.0,1,1,0,0
2023-11-06,Monday,5492,730,2203.0,1729.0,1252.0,5914.0,0,253547,186307,129829,1,Yes,2023,11,0,310,45,4,0,0,1,0.0,6287.0,6641.0,5492.0,6508.0,0,1,0,0
2023-11-07,Tuesday,12000,807,2201.0,2004.0,1086.0,6098.0,5902,263200,193540,113192,49,No,2023,11,1,311,45,4,0,1,0,0.4918,6299.0,6173.0,0.0,5914.0,1,1,0,0
2023-11-08,Wednesday,5902,677,2195.0,1858.0,1377.0,6107.0,0,267175,217917,115233,1,Yes,2023,11,2,312,45,4,0,2,1,0.0,6363.0,6040.0,5902.0,6098.0,0,1,0,0
2023-11-09,Thursday,12000,735,2283.0,1808.0,1169.0,5995.0,6005,258949,184614,125988,50,No,2023,11,3,313,45,4,0,3,0,0.5004,6363.0,6067.0,0.0,6107.0,1,1,0,0
2023-11-10,Friday,6005,822,2401.0,1952.0,1585.0,6760.0,0,297398,217714,151257,1,Yes,2023,11,4,314,45,4,0,4,1,0.0,6412.0,6287.0,6005.0,5995.0,0,1,0,0
2023-11-11,Saturday,12000,944,2860.12,2070.0,1572.0,7500.0,4500,340943,240432,159526,37,No,2023,11,5,315,45,4,1,5,0,0.375,6412.0,6752.0,0.0,6760.0,1,1,0,0
2023-11-12,Sunday,4500,872,2860.12,2279.8399999999992,1228.0,7500.0,0,334575,260256,144653,1,Yes,2023,11,6,316,45,4,1,6,1,0.0,6553.0,7253.0,4500.0,7500.0,0,1,0,0
2023-11-13,Monday,12000,569,1949.0,1632.0,1403.0,5553.0,6447,235635,164370,138051,53,No,2023,11,0,317,46,4,0,0,0,0.5372,6502.0,6851.0,0.0,7500.0,1,1,0,0
2023-11-14,Tuesday,6447,577,2226.0,1619.0,1037.0,5459.0,988,240693,170376,110684,8,Yes,2023,11,1,318,46,4,0,1,1,0.0823,6411.0,6171.0,6447.0,5553.0,0,1,0,0
2023-11-15,Wednesday,12000,783,2263.0,1672.0,1008.0,5726.0,6274,251138,172321,117791,52,No,2023,11,2,319,46,4,0,2,0,0.5228,6356.0,5579.0,988.0,5459.0,1,1,0,0
2023-11-16,Thursday,6274,794,2297.0,1775.0,943.0,5809.0,465,267531,188369,137779,3,Yes,2023,11,3,320,46,4,0,3,1,0.0388,6330.0,5665.0,6274.0,5726.0,0,1,0,0
2023-11-17,Friday,12000,641,2174.0,1772.0,1486.0,6073.0,5927,264066,183088,112510,49,No,2023,11,4,321,46,4,0,4,0,0.4939,6231.0,5869.0,465.0,5809.0,1,1,0,0
2023-11-18,Saturday,5927,841,2860.12,2279.8399999999992,1421.0,7500.0,0,300737,214146,181861,1,Yes,2023,11,5,322,46,4,1,5,1,0.0,6231.0,6461.0,5927.0,6073.0,0,1,0,0
2023-11-19,Sunday,12000,944,2816.0,2102.0,1287.0,7167.0,4833,298884,235933,172713,40,No,2023,11,6,323,46,4,1,6,0,0.4028,6184.0,6913.0,0.0,7500.0,1,1,0,0
2023-11-20,Monday,4833,609,2102.0,1514.0,1110.0,5335.0,0,216296,178007,104007,1,Yes,2023,11,0,324,47,4,0,0,1,0.0,6153.0,6667.0,4833.0,7167.0,0,1,0,0
2023-11-21,Tuesday,12000,750,2269.0,2037.0,1124.0,6180.0,5820,261338,191026,118164,48,No,2023,11,1,325,47,4,0,1,0,0.485,6256.0,6227.0,0.0,5335.0,1,1,0,0
2023-11-22,Wednesday,5820,784,2022.0,1547.0,1376.0,5729.0,91,228219,183934,129062,1,Yes,2023,11,2,326,47,4,0,2,1,0.0076,6256.0,5748.0,5820.0,6180.0,0,1,0,0
2023-11-23,Thursday,12000,801,2418.0,2014.0,1066.0,6299.0,5701,259052,176617,147502,47,No,2023,11,3,327,47,4,0,3,0,0.4751,6326.0,6069.0,91.0,5729.0,1,1,0,0
2023-11-24,Friday,5701,745,2613.0,2200.0,1148.0,6706.0,0,274619,227163,168391,1,Yes,2023,11,4,328,47,4,0,4,1,0.0,6417.0,6245.0,5701.0,6299.0,0,1,0,0
2023-11-25,Saturday,12000,807,2749.0,2279.8399999999992,1257.0,7180.0,4820,300689,226651,180464,40,No,2023,11,5,329,47,4,1,5,0,0.4017,6371.0,6728.0,0.0,6706.0,1,1,0,0
2023-11-26,Sunday,4820,913,2860.12,2063.0,1480.0,7378.0,0,338297,252277,149245,1,Yes,2023,11,6,330,47,4,1,6,1,0.0,6401.0,7088.0,4820.0,7180.0,0,1,0,0
2023-11-27,Monday,12000,635,2079.0,1642.0,1480.0,5836.0,6164,240914,178273,116074,51,No,2023,11,0,331,48,4,0,0,0,0.5137,6473.0,6798.0,0.0,7378.0,1,1,0,0
2023-11-28,Tuesday,6164,707,2185.0,1770.0,1153.0,5815.0,349,232469,180329,126553,2,Yes,2023,11,1,332,48,4,0,1,1,0.0291,6420.0,6343.0,6164.0,5836.0,0,1,0,0
2023-11-29,Wednesday,12000,661,2234.0,1520.0,1209.0,5624.0,6376,248732,192099,124219,53,No,2023,11,2,333,48,4,0,2,0,0.5313,6405.0,5758.0,349.0,5815.0,1,1,0,0
2023-11-30,Thursday,6376,641,2217.0,1644.0,1388.0,5890.0,486,259006,175655,134811,4,Yes,2023,11,3,334,48,4,0,3,1,0.0405,6347.0,5776.0,6376.0,5624.0,0,1,0,0
2023-12-01,Friday,12000,770,2268.0,1551.0,1041.0,5630.0,6370,219802,193718,107061,53,No,2023,12,4,335,48,4,0,4,0,0.5308,6193.0,5715.0,486.0,5890.0,1,0,0,0
2023-12-02,Saturday,6370,905,2347.0,1959.0,1266.0,6477.0,0,292698,231365,144374,1,Yes,2023,12,5,336,48,4,1,5,1,0.0,6093.0,5999.0,6370.0,5630.0,0,0,0,0
2023-12-03,Sunday,12000,669,2238.0,2061.0,1389.0,6357.0,5643,274056,198328,138903,47,No,2023,12,6,337,48,4,1,6,0,0.4702,5947.0,6155.0,0.0,6477.0,1,0,0,0
2023-12-04,Monday,5643,600,1915.0,1444.0,790.0,4749.0,894,193774,150042,105178,7,Yes,2023,12,0,338,49,4,0,0,1,0.0745,5792.0,5861.0,5643.0,6357.0,0,0,0,0
2023-12-05,Tuesday,12000,604,2099.0,1748.0,896.0,5347.0,6653,243517,181707,104716,55,No,2023,12,1,339,49,4,0,1,0,0.5544,5725.0,5484.0,894.0,4749.0,1,0,0,0
2023-12-06,Wednesday,6653,595,1856.0,1458.0,978.0,4887.0,1766,215342,176036,89282,14,Yes,2023,12,2,340,49,4,0,2,1,0.1472,5620.0,4994.0,6653.0,5347.0,0,0,0,0
2023-12-07,Thursday,12000,563,1958.0,1729.0,1055.0,5305.0,6695,239193,184533,105071,55,No,2023,12,3,341,49,4,0,3,0,0.5579,5536.0,5180.0,1766.0,4887.0,1,0,0,0
2023-12-08,Friday,6695,628,2196.0,1825.0,1365.0,6014.0,681,250113,206207,139434,5,Yes,2023,12,4,342,49,4,0,4,1,0.0568,5591.0,5402.0,6695.0,5305.0,0,0,0,0
2023-12-09,Saturday,12000,769,2474.0,1830.0,1002.0,6075.0,5925,252874,187408,137641,49,No,2023,12,5,343,49,4,1,5,0,0.4938,5533.0,5798.0,681.0,6014.0,1,0,0,0
2023-12-10,Sunday,5925,842,2360.0,1719.0,1346.0,6267.0,0,269208,183482,146583,1,Yes,2023,12,6,344,49,4,1,6,1,0.0,5521.0,6119.0,5925.0,6075.0,0,0,0,0
2023-12-11,Monday,12000,527,1793.0,1481.0,1178.0,4979.0,7021,207230,174795,108700,58,No,2023,12,0,345,50,4,0,0,0,0.5851,5553.0,5774.0,0.0,6267.0,1,0,0,0
2023-12-12,Tuesday,7021,487,1639.0,1500.0,937.0,4563.0,2458,199671,152318,114724,20,No,2023,12,1,346,50,4,0,1,0,0.2048,5441.0,5270.0,7021.0,4979.0,2,0,0,0
2023-12-13,Wednesday,2458,658,2155.0,1457.0,1017.0,5287.0,0,237548,165688,99185,1,Yes,2023,12,2,347,50,4,0,2,1,0.0,5499.0,4943.0,2458.0,4563.0,0,0,0,0
2023-12-14,Thursday,12000,579,2265.0,1795.0,954.0,5593.0,6407,253510,157265,107931,53,No,2023,12,3,348,50,4,0,3,0,0.5339,5540.0,5148.0,0.0,5287.0,1,0,0,0
2023-12-15,Friday,6407,815,2249.0,1930.0,1285.0,6279.0,128,290325,210069,143988,1,Yes,2023,12,4,349,50,4,0,4,1,0.0107,5578.0,5720.0,6407.0,5593.0,0,0,0,0
2023-12-16,Saturday,12000,695,2470.0,2001.0,1234.0,6400.0,5600,292971,218073,124691,46,No,2023,12,5,350,50,4,1,5,0,0.4667,5624.0,6091.0,128.0,6279.0,1,0,0,0
2023-12-17,Sunday,5600,855,2674.0,2152.0,1369.0,7050.0,0,281517,242115,162912,1,Yes,2023,12,6,351,50,4,1,6,1,0.0,5736.0,6576.0,5600.0,6400.0,0,0,0,0
2023-12-18,Monday,12000,615,1751.0,1323.0,1006.0,4695.0,7305,205850,135092,110382,60,No,2023,12,0,352,51,4,0,0,0,0.6088,5695.0,6048.0,0.0,7050.0,1,0,0,0
2023-12-19,Tuesday,7305,653,1934.0,1470.0,1321.0,5378.0,1927,220381,177977,96712,16,Yes,2023,12,1,353,51,4,0,1,1,0.1606,5812.0,5708.0,7305.0,4695.0,0,0,0,0
2023-12-20,Wednesday,12000,694,2104.0,1470.0,1121.0,5389.0,6611,242080,176266,99562,55,No,2023,12,2,354,51,4,0,2,0,0.5509,5826.0,5154.0,1927.0,5378.0,1,0,0,0
2023-12-21,Thursday,6611,625,1953.0,1666.0,806.0,5050.0,1561,234065,168010,94253,13,Yes,2023,12,3,355,51,4,0,3,1,0.1301,5749.0,5272.0,6611.0,5389.0,0,0,0,0
2023-12-22,Friday,12000,737,2223.0,1976.0,1154.0,6090.0,5910,239199,170025,108399,49,No,2023,12,4,356,51,4,0,4,0,0.4925,5722.0,5510.0,1561.0,5050.0,1,0,0,0
2023-12-23,Saturday,5910,829,2533.0,2183.0,1466.0,7011.0,0,294330,207418,164633,1,Yes,2023,12,5,357,51,4,1,5,1,0.0,5809.0,6050.0,5910.0,6090.0,0,0,0,0
2023-12-24,Sunday,12000,821,2282.0,1976.0,1092.0,6171.0,5829,282681,187284,117017,48,No,2023,12,6,358,51,4,1,6,0,0.4858,5683.0,6424.0,0.0,7011.0,1,0,0,0
2023-12-25,Monday,5829,585,1804.0,1418.0,1059.0,4866.0,963,203058,144997,114812,8,Yes,2023,12,0,359,52,4,0,0,1,0.0802,5708.0,6016.0,5829.0,6171.0,0,0,0,0
2023-12-26,Tuesday,12000,673,1991.0,1651.0,741.0,5056.0,6944,206909,163827,113309,57,No,2023,12,1,360,52,4,0,1,0,0.5787,5662.0,5364.0,963.0,4866.0,1,0,0,0
2023-12-27,Wednesday,6944,677,1824.0,1622.0,1046.0,5169.0,1775,225508,162148,114403,14,Yes,2023,12,2,361,52,4,0,2,1,0.1479,5630.0,5030.0,6944.0,5056.0,0,0,0,0
2023-12-28,Thursday,12000,688,2034.0,1650.0,799.0,5171.0,6829,211638,140577,123521,56,No,2023,12,3,362,52,4,0,3,0,0.5691,5648.0,5132.0,1775.0,5169.0,1,0,0,0
2023-12-29,Friday,6829,705,2510.0,1882.0,1276.0,6373.0,456,284918,228766,147008,3,Yes,2023,12,4,363,52,4,0,4,1,0.038,5688.0,5571.0,6829.0,5171.0,0,0,0,0
2023-12-30,Saturday,12000,719,2609.0,2219.0,1515.0,7062.0,4938,285102,231805,151045,41,No,2023,12,5,364,52,4,1,5,0,0.4115,5695.0,6202.0,456.0,6373.0,1,0,0,0
2023-12-31,Sunday,4938,803,2220.0,1834.0,1058.0,5915.0,0,239994,190602,152788,1,Yes,2023,12,6,365,52,4,1,6,1,0.0,5659.0,6450.0,4938.0,7062.0,0,0,0,0
2024-01-01,Monday,12000,533,1918.0,1603.0,1128.0,5182.0,6818,243158,170124,104200,56,No,2024,1,0,1,1,1,0,0,0,0.5682,5704.0,6053.0,0.0,5915.0,1,0,0,0
2024-01-02,Tuesday,6818,728,1982.0,1814.0,979.0,5503.0,1315,239938,172863,104872,10,Yes,2024,1,1,2,1,1,0,1,1,0.1096,5768.0,5533.0,6818.0,5182.0,0,0,0,0
2024-01-03,Wednesday,12000,501,1748.0,1264.0,1122.0,4635.0,7365,197708,149383,88491,61,No,2024,1,2,3,1,1,0,2,0,0.6138,5692.0,5107.0,1315.0,5503.0,1,0,0,0
2024-01-04,Thursday,7365,687,2131.0,1697.0,858.0,5373.0,1992,243688,179445,131353,16,Yes,2024,1,3,4,1,1,0,3,1,0.166,5720.0,5170.0,7365.0,4635.0,0,0,0,0
2024-01-05,Friday,12000,834,2367.0,1927.0,867.0,5995.0,6005,240474,189942,130250,50,No,2024,1,4,5,1,1,0,4,0,0.5004,5666.0,5334.0,1992.0,5373.0,1,0,0,0
2024-01-06,Saturday,6005,944,2784.0,1981.0,1383.0,7130.0,0,325473,221032,137995,1,Yes,2024,1,5,6,1,1,1,5,1,0.0,5676.0,6166.0,6005.0,5995.0,0,0,0,0
2024-01-07,Sunday,12000,790,2399.0,2092.0,1342.0,6623.0,5377,278920,192602,124884,44,No,2024,1,6,7,1,1,1,6,0,0.4481,5777.0,6583.0,0.0,7130.0,1,0,0,0
2024-01-08,Monday,5377,542,1898.0,1491.0,1026.0,4957.0,420,219678,150686,93577,3,Yes,2024,1,0,8,2,1,0,0,1,0.035,5745.0,6237.0,5377.0,6623.0,0,0,0,0
2024-01-09,Tuesday,12000,746,2035.0,1614.0,1305.0,5700.0,6300,230263,181884,138644,52,No,2024,1,1,9,2,1,0,1,0,0.525,5773.0,5760.0,420.0,4957.0,1,0,0,0
2024-01-10,Wednesday,6300,662,1976.0,1431.0,836.0,4905.0,1395,221428,161876,89029,11,Yes,2024,1,2,10,2,1,0,2,1,0.1162,5812.0,5187.0,6300.0,5700.0,0,0,0,0
2024-01-11,Thursday,12000,538,1907.0,1709.0,1133.0,5287.0,6713,248545,165746,116615,55,No,2024,1,3,11,2,1,0,3,0,0.5594,5800.0,5297.0,1395.0,4905.0,1,0,0,0
2024-01-12,Friday,6713,794,2050.0,1622.0,1222.0,5688.0,1025,242083,188551,135098,8,Yes,2024,1,4,12,2,1,0,4,1,0.0854,5756.0,5293.0,6713.0,5287.0,0,0,0,0
2024-01-13,Saturday,12000,826,2542.0,1935.0,1204.0,6507.0,5493,286284,216993,124932,45,No,2024,1,5,13,2,1,1,5,0,0.4578,5667.0,5827.0,1025.0,5688.0,1,0,0,0
2024-01-14,Sunday,5493,787,2257.0,1732.0,1588.0,6364.0,0,278141,186483,128098,1,Yes,2024,1,6,14,2,1,1,6,1,0.0,5630.0,6186.0,5493.0,6507.0,0,0,0,0
2024-01-15,Monday,12000,547,1913.0,1562.0,739.0,4761.0,7239,196410,159111,101506,60,No,2024,1,0,15,3,1,0,0,0,0.6032,5602.0,5877.0,0.0,6364.0,1,0,0,0
2024-01-16,Tuesday,7239,574,2179.0,1593.0,1045.0,5391.0,1848,250702,182046,106398,15,Yes,2024,1,1,16,3,1,0,1,1,0.154,5558.0,5505.0,7239.0,4761.0,0,0,0,0
2024-01-17,Wednesday,12000,678,1778.0,1573.0,823.0,4852.0,7148,224777,161121,119994,59,No,2024,1,2,17,3,1,0,2,0,0.5957,5550.0,5001.0,1848.0,5391.0,1,0,0,0
2024-01-18,Thursday,7148,567,1977.0,1598.0,1075.0,5217.0,1931,214085,154083,112048,16,Yes,2024,1,3,18,3,1,0,3,1,0.1609,5540.0,5153.0,7148.0,4852.0,0,0,0,0
2024-01-19,Friday,12000,592,2141.0,1800.0,1211.0,5744.0,6256,231746,177403,116072,52,No,2024,1,4,19,3,1,0,4,0,0.5213,5548.0,5271.0,1931.0,5217.0,1,0,0,0
2024-01-20,Saturday,6256,895,2548.0,1935.0,1322.0,6700.0,0,314556,200260,148195,1,Yes,2024,1,5,20,3,1,1,5,1,0.0,5576.0,5887.0,6256.0,5744.0,0,0,0,0
2024-01-21,Sunday,12000,816,2317.0,1998.0,1123.0,6254.0,5746,251572,203788,125263,47,No,2024,1,6,21,3,1,1,6,0,0.4788,5560.0,6233.0,0.0,6700.0,1,0,0,0
2024-01-22,Monday,5746,651,1937.0,1406.0,844.0,4838.0,908,203723,158079,99034,7,Yes,2024,1,0,22,4,1,0,0,1,0.0757,5571.0,5931.0,5746.0,6254.0,0,0,0,0
2024-01-23,Tuesday,12000,658,1962.0,1558.0,1250.0,5428.0,6572,246438,155161,117036,54,No,2024,1,1,23,4,1,0,1,0,0.5477,5576.0,5507.0,908.0,4838.0,1,0,0,0
2024-01-24,Wednesday,6572,472,1777.0,1433.0,780.0,4462.0,2110,187440,127398,95603,17,No,2024,1,2,24,4,1,0,2,0,0.1758,5520.0,4909.0,6572.0,5428.0,2,0,0,0
2024-01-25,Thursday,2110,590,2024.0,1630.0,987.0,5231.0,0,235948,164258,110352,1,Yes,2024,1,3,25,4,1,0,3,1,0.0,5522.0,5040.0,2110.0,4462.0,0,0,0,0
2024-01-26,Friday,12000,640,2110.0,1767.0,1037.0,5554.0,6446,250529,177746,116177,53,No,2024,1,4,26,4,1,0,4,0,0.5372,5495.0,5082.0,0.0,5231.0,1,0,0,0
2024-01-27,Saturday,6446,709,2491.0,1824.0,1463.0,6487.0,0,269766,201662,156839,1,Yes,2024,1,5,27,4,1,1,5,1,0.0,5465.0,5757.0,6446.0,5554.0,0,0,0,0
2024-01-28,Sunday,12000,693,2371.0,1976.0,1155.0,6195.0,5805,279324,175211,148036,48,No,2024,1,6,28,4,1,1,6,0,0.4838,5456.0,6079.0,0.0,6487.0,1,0,0,0
2024-01-29,Monday,5805,725,1919.0,1567.0,996.0,5207.0,598,220891,152869,116523,4,Yes,2024,1,0,29,5,1,0,0,1,0.0498,5509.0,5963.0,5805.0,6195.0,0,0,0,0
2024-01-30,Tuesday,12000,574,1981.0,1661.0,820.0,5036.0,6964,206557,149042,116994,58,No,2024,1,1,30,5,1,0,1,0,0.5803,5453.0,5479.0,598.0,5207.0,1,0,0,0
2024-01-31,Wednesday,6964,609,2027.0,1520.0,1440.0,5596.0,1368,252631,187754,117488,11,Yes,2024,1,2,31,5,1,0,2,1,0.114,5615.0,5280.0,6964.0,5036.0,0,0,0,0
2024-02-01,Thursday,12000,763,2074.0,1651.0,1125.0,5613.0,6387,223625,187432,112336,53,No,2024,2,3,32,5,1,0,3,0,0.5322,5670.0,5415.0,1368.0,5596.0,1,0,0,0
2024-02-02,Friday,6387,682,2340.0,1643.0,1263.0,5928.0,459,249210,187800,125488,3,Yes,2024,2,4,33,5,1,0,4,1,0.0382,5723.0,5712.0,6387.0,5613.0,0,0,0,0
2024-02-03,Saturday,12000,689,2387.0,1912.0,1031.0,6019.0,5981,249036,183180,122131,49,No,2024,2,5,34,5,1,1,5,0,0.4984,5656.0,5853.0,459.0,5928.0,1,0,0,0
2024-02-04,Sunday,5981,912,2369.0,2018.0,1261.0,6560.0,0,256472,223445,159610,1,Yes,2024,2,6,35,5,1,1,6,1,0.0,5708.0,6169.0,5981.0,6019.0,0,0,0,0
2024-02-05,Monday,12000,579,1932.0,1621.0,874.0,5006.0,6994,211353,143847,91852,58,No,2024,2,0,36,6,1,0,0,0,0.5828,5680.0,5862.0,0.0,6560.0,1,0,0,0
2024-02-06,Tuesday,6994,667,1827.0,1467.0,1009.0,4970.0,2024,219392,145343,99088,16,No,2024,2,1,37,6,1,0,1,0,0.1687,5670.0,5512.0,6994.0,5006.0,2,0,0,0
2024-02-07,Wednesday,2024,634,1889.0,1554.0,687.0,4764.0,0,197031,156006,101128,1,Yes,2024,2,2,38,6,1,0,2,1,0.0,5551.0,4913.0,2024.0,4970.0,0,0,0,0
2024-02-08,Thursday,12000,689,2296.0,1774.0,945.0,5704.0,6296,249148,167650,125816,52,No,2024,2,3,39,6,1,0,3,0,0.5247,5564.0,5146.0,0.0,4764.0,1,0,0,0
2024-02-09,Friday,6296,668,2361.0,1947.0,1074.0,6050.0,246,257280,187785,129957,2,Yes,2024,2,4,40,6,1,0,4,1,0.0205,5582.0,5506.0,6296.0,5704.0,0,0,0,0
2024-02-10,Saturday,12000,833,2747.0,1994.0,1327.0,6901.0,5099,277398,209149,129161,42,No,2024,2,5,41,6,1,1,5,0,0.4249,5708.0,6218.0,246.0,6050.0,1,0,0,0
